Date,XOM,APA,MSFT,AAPL,PG,COST,JPM,MS,GE,FDX
5/3/2010,60.39,88.455765,27.35,36.19,54.78,45.878845,39.09,25.448505,16.58,84.558289
5/4/2010,59.17,85.384583,26.71,35.15,53.93,46.319767,38.14,24.662382,16,81.723511
5/5/2010,58.9,84.013962,26.46,34.78,54.33,46.851475,38.28,24.495127,15.58,80.982819
5/6/2010,56.87,81.18811,25.69,33.46,53.1,45.042912,36.65,23.115231,14.9,78.632706
5/7/2010,56.7,79.132172,25.01,32.05,52.71,44.484062,36.6,23.207228,14.53,76.026558
5/10/2010,58.07,83.142479,25.65,34.51,54.56,44.647057,37.67,24.135517,15.53,80.214691
5/11/2010,57.77,81.780373,25.6,34.85,54.51,44.973061,37.31,23.734091,15.5,80.571304
5/12/2010,58.17,83.286346,26.1,35.61,55.08,44.926491,37.44,23.249035,15.87,82.080132
5/13/2010,58.02,81.611137,25.92,35.1,54.84,44.763489,36.65,23.098511,15.54,80.452431
5/14/2010,57,79.766724,25.64,34.49,54.66,44.817833,35.82,22.646902,15.19,78.559547
5/17/2010,56.7,80.536636,25.65,34.54,55.39,45.291298,35.77,22.671999,15.12,78.541252
5/18/2010,56.27,79.563637,25.47,34.29,55.25,44.848877,35.04,22.354204,14.83,76.867844
5/19/2010,55.97,78.903748,25.14,33.74,55.25,44.841106,35.36,22.613459,14.86,76.895248
5/20/2010,54.07,74.428078,24.14,32.3,53.85,43.925201,33.97,21.44264,14,74.16111
5/21/2010,54.56,75.790237,23.9,32.92,54.06,44.584965,35.96,22.671999,14.14,75.953384
5/24/2010,53.94,73.903503,23.39,33.53,53.66,44.057133,34.68,21.534636,13.78,74.499451
5/25/2010,53.51,74.487289,23.21,33.32,53.36,43.855324,34.97,21.835705,13.73,73.804436
5/26/2010,53.15,74.292679,22.27,33.17,52.82,43.451702,34.82,22.186951,13.78,74.654892
5/27/2010,55.08,77.702339,23.15,34.42,53.27,45.594025,36.3,23.13196,14.34,76.959274
5/28/2010,54.18,75.756378,22.97,34.9,53.39,45.213676,35.54,22.671999,14.08,76.346611
6/1/2010,53.1,72.270607,23.05,35.44,53.45,45.004112,34.61,21.852427,13.76,74.334854
6/2/2010,54.46,75.333366,23.56,35.86,53.96,45.757019,35.51,22.730539,14.08,76.191147
6/3/2010,55.17,75.807159,23.92,35.75,54.01,44.965309,35.11,22.454565,14.16,76.79467
6/4/2010,53.35,74.089661,22.96,34.78,53.14,43.599186,33.78,21.73534,13.52,72.579109
6/7/2010,53.15,72.78672,22.52,34.1,52.98,43.350796,32.97,21.14994,13.27,69.972954
6/8/2010,54.88,75.206421,22.36,33.88,54.31,43.979515,33.92,21.400827,13.33,71.948128
6/9/2010,53.8,75.164146,22.07,33.04,53.73,44.553917,33.33,21.01613,13.19,70.91481
6/10/2010,55.47,78.903748,22.26,34.04,54.11,44.747955,34.38,21.400827,13.5,73.39296
6/11/2010,55.44,79.225243,22.85,34.44,53.32,44.647057,34.2,21.743711,13.4,73.7313
6/14/2010,55,80.663544,22.71,34.55,53.53,44.647057,33.52,21.183393,13.25,74.499451
6/15/2010,56.02,83.083282,23.67,35.28,54.11,45.920021,34.35,21.701906,13.59,76.019646
6/16/2010,56.02,82.592598,23.44,36.31,53.48,45.28355,34.59,21.551361,13.65,71.495628
6/17/2010,56.1,82.22876,23.48,36.94,53.98,45.469837,34.52,21.175026,13.78,71.532272
6/18/2010,56.55,82.550278,23.54,37.24,53.58,45.182629,35.18,21.492817,13.82,72.072571
6/21/2010,56.58,80.841209,23.11,36.71,53.4,44.848877,34.9,21.417551,13.95,71.962708
6/22/2010,55.51,78.962982,22.95,37.21,53.07,44.716911,34.42,21.057957,13.68,69.783112
6/23/2010,54.76,78.015388,22.54,36.82,53.65,44.584965,34.92,20.932508,13.33,70.140259
6/24/2010,53.84,75.866379,22.26,36.55,53.2,43.637985,34.15,20.288555,13.06,69.563339
